id,index,period,timestamp,minute,second,possession,obv_for_after,obv_for_before,obv_for_net,obv_against_after,obv_against_before,obv_against_net,obv_total_net,duration,type.id,type.name,possession_team.id,possession_team.name,play_pattern.id,play_pattern.name,team.id,team.name,tactics.formation,tactics.lineup,related_events,location,player.id,player.name,position.id,position.name,pass.recipient.id,pass.recipient.name,pass.length,pass.angle,pass.height.id,pass.height.name,pass.end_location,pass.type.id,pass.type.name,pass.body_part.id,pass.body_part.name,carry.end_location,under_pressure,pass.outcome.id,pass.outcome.name,ball_receipt.outcome.id,ball_receipt.outcome.name,counterpress,duel.type.id,duel.type.name,miscontrol.aerial_won,pass.aerial_won,dribble.outcome.id,dribble.outcome.name,pass.switch,interception.outcome.id,interception.outcome.name,shot.statsbomb_xg,shot.end_location,shot.outcome.id,shot.outcome.name,shot.technique.id,shot.technique.name,shot.body_part.id,shot.body_part.name,shot.type.id,shot.type.name,shot.freeze_frame,goalkeeper.end_location,goalkeeper.position.id,goalkeeper.position.name,goalkeeper.type.id,goalkeeper.type.name,off_camera,clearance.head,clearance.body_part.id,clearance.body_part.name,dribble.nutmeg,out,ball_recovery.recovery_failure,pass.cross,pass.xclaim,clearance.left_foot,pass.assisted_shot_id,pass.goal_assist,shot.open_goal,shot.statsbomb_xg2,shot.key_pass_id,shot.first_time,goalkeeper.outcome.id,goalkeeper.outcome.name,goalkeeper.technique.id,goalkeeper.technique.name,pass.through_ball,pass.technique.id,pass.technique.name,pass.shot_assist,goalkeeper.body_part.id,goalkeeper.body_part.name,shot.aerial_won,duel.outcome.id,duel.outcome.name,foul_won.defensive,clearance.right_foot,pass.straight,shot.one_on_one,50_50.outcome.id,50_50.outcome.name,injury_stoppage.in_chain,dribble.no_touch,clearance.aerial_won,foul_committed.advantage,foul_won.advantage,substitution.outcome.id,substitution.outcome.name,substitution.replacement.id,substitution.replacement.name,pass.inswinging,foul_committed.card.id,foul_committed.card.name,bad_behaviour.card.id,bad_behaviour.card.name,pass.miscommunication,pass.cut_back,dribble.overrun,pass.outswinging
b039fc18-19bb-42a9-b12b-d566e2fc96ce,1470,1,00:37:52.292,37,52,68,0.013136054,0.012364233,0.0007718215,0.011146526,0.0124362055,-0.0012896797,0.0020615011,4.833357,43,Carry,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['03ac734a-ab2e-42c5-b076-2b8dfac667d8', '267dd81d-520a-4856-b958-ddb266a158cd', 'a773c0b9-4ca8-4fbf-86eb-306c65c59e50']","[47.7, 14.9]",10252.0,Alex Greenwood,5.0,Left Center Back,,,,,,,,,,,,"[54.9, 9.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267dd81d-520a-4856-b958-ddb266a158cd,1471,1,00:37:56.172,37,56,68,,,,,,,,0.991667,17,Pressure,746,Manchester City WFC,1,Regular Play,968,Arsenal WFC,,,"['a773c0b9-4ca8-4fbf-86eb-306c65c59e50', 'b039fc18-19bb-42a9-b12b-d566e2fc96ce']","[66.9, 64.3]",10229.0,Emma Stina Blackstenius,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a773c0b9-4ca8-4fbf-86eb-306c65c59e50,1472,1,00:37:57.125,37,57,68,0.010034244,0.013136054,-0.0031018108,0.014046189,0.011146526,0.0028996635,-0.0060014743,1.233537,30,Pass,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,"['267dd81d-520a-4856-b958-ddb266a158cd', 'bc17e356-5cbc-4919-8b7a-f75dec63759c', 'c347d3f3-bfbf-4234-889a-35e9204261a8']","[54.9, 9.9]",10252.0,Alex Greenwood,5.0,Left Center Back,25554.0,Khadija Monifa Shaw,25.300198,0.3342499,3.0,High Pass,"[78.8, 18.2]",,,38.0,Left Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c347d3f3-bfbf-4234-889a-35e9204261a8,1473,1,00:37:58.359,37,58,68,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,1,Regular Play,746,Manchester City WFC,,,['a773c0b9-4ca8-4fbf-86eb-306c65c59e50'],"[84.2, 18.9]",25554.0,Khadija Monifa Shaw,23.0,Center Forward,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bc17e356-5cbc-4919-8b7a-f75dec63759c,1474,1,00:37:58.359,37,58,69,0.012521887,0.011146526,0.0013753613,0.010644945,0.013136054,-0.002491109,0.0038664704,1.219659,30,Pass,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['2f2afdaf-fd38-47cb-98b4-b083d233ec6f', 'a773c0b9-4ca8-4fbf-86eb-306c65c59e50']","[41.3, 61.9]",18999.0,Leah Williamson,3.0,Right Center Back,11338.0,Caitlin Jade Foord,15.789237,0.67770827,3.0,High Pass,"[53.6, 71.8]",66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f2afdaf-fd38-47cb-98b4-b083d233ec6f,1475,1,00:37:59.578,37,59,69,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['bc17e356-5cbc-4919-8b7a-f75dec63759c'],"[53.6, 71.8]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173c4194-b75f-454a-8721-773e94cab628,1476,1,00:37:59.578,37,59,69,0.012804707,0.012521887,0.0002828194,0.009981695,0.010644945,-0.0006632507,0.0009460701,0.5723,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['2f2afdaf-fd38-47cb-98b4-b083d233ec6f', 'c2b0f0d2-22c0-41e9-85e7-915bb5c7731c', 'c5c1ef35-de35-4e6c-a19f-de7d6b456af0']","[53.6, 71.8]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,"[56.9, 71.3]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5c1ef35-de35-4e6c-a19f-de7d6b456af0,1477,1,00:37:59.637,37,59,69,,,,,,,,0.304343,17,Pressure,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['173c4194-b75f-454a-8721-773e94cab628'],"[64.1, 7.5]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e66e683f-2368-4229-94aa-6cab85b0bd4e,1478,1,00:38:00.151,38,0,69,,,,,,,,0.0,39,Dribbled Past,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,"['b2887fae-3b68-4502-a106-dabfde6392af', 'c2b0f0d2-22c0-41e9-85e7-915bb5c7731c']","[63.2, 8.8]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2b0f0d2-22c0-41e9-85e7-915bb5c7731c,1479,1,00:38:00.151,38,0,69,0.012804707,0.012804707,0.0,0.009981695,0.009981695,0.0,0.0,0.0,14,Dribble,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['e66e683f-2368-4229-94aa-6cab85b0bd4e'],"[56.9, 71.3]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
b2887fae-3b68-4502-a106-dabfde6392af,1480,1,00:38:00.151,38,0,69,0.020265566,0.012804707,0.0074608596,0.009575304,0.009981695,-0.000406391,0.007867251,3.532364,43,Carry,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,"['7a156a27-d671-4eba-9ddc-288786765dfe', 'c108f952-7a88-4c27-a585-6eabc633ff45', 'c2b0f0d2-22c0-41e9-85e7-915bb5c7731c', 'e66e683f-2368-4229-94aa-6cab85b0bd4e']","[56.9, 71.3]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,"[67.8, 75.9]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a156a27-d671-4eba-9ddc-288786765dfe,1481,1,00:38:02.813,38,2,69,,,,,,,,0.513379,17,Pressure,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['b2887fae-3b68-4502-a106-dabfde6392af'],"[53.0, 4.0]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a220e93-bd1c-4d41-b8ce-80b5bd9ff001,1482,1,00:38:03.683,38,3,69,0.009575304,0.009981695,-0.000406391,0.020265566,0.012804707,0.0074608596,-0.007867251,0.0,22,Foul Committed,968,Arsenal WFC,1,Regular Play,746,Manchester City WFC,,,['c108f952-7a88-4c27-a585-6eabc633ff45'],"[52.3, 4.2]",19416.0,Laura Coombs,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c108f952-7a88-4c27-a585-6eabc633ff45,1483,1,00:38:03.683,38,3,69,,,,,,,,0.0,21,Foul Won,968,Arsenal WFC,1,Regular Play,968,Arsenal WFC,,,['0a220e93-bd1c-4d41-b8ce-80b5bd9ff001'],"[67.8, 75.9]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f74028c-d7b1-484a-b0a7-3f5fb94e3332,1484,1,00:38:46.920,38,46,70,0.014067984,0.020265566,-0.006197582,0.009051988,0.009575304,-0.0005233157,-0.0056742663,2.020596,30,Pass,968,Arsenal WFC,3,From Free Kick,968,Arsenal WFC,,,"['4c737b4b-b723-4f6f-a0ae-5aeea2f8c82d', '702ff850-14c2-4907-bc5c-8b9df9a9d4e3']","[76.4, 71.4]",5000.0,Stephanie-Elise Catley,8.0,Left Wing Back,11338.0,Caitlin Jade Foord,40.12879,-0.622567,3.0,High Pass,"[109.0, 48.0]",62.0,Free Kick,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11538927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c737b4b-b723-4f6f-a0ae-5aeea2f8c82d,1485,1,00:38:48.941,38,48,70,,,,,,,,,42,Ball Receipt*,968,Arsenal WFC,3,From Free Kick,968,Arsenal WFC,,,['6f74028c-d7b1-484a-b0a7-3f5fb94e3332'],"[108.8, 49.9]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71343e6c-017c-46dd-861e-7f46f249c04f,1486,1,00:38:48.941,38,48,70,,,,,,,,0.0,4,Duel,968,Arsenal WFC,3,From Free Kick,968,Arsenal WFC,,,['702ff850-14c2-4907-bc5c-8b9df9a9d4e3'],"[109.0, 48.0]",11338.0,Caitlin Jade Foord,21.0,Left Wing,,,,,,,,,,,,,True,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702ff850-14c2-4907-bc5c-8b9df9a9d4e3,1487,1,00:38:48.941,38,48,70,0.009051988,0.009575304,-0.0005233157,0.014067984,0.020265566,-0.006197582,0.0056742663,0.0,9,Clearance,968,Arsenal WFC,3,From Free Kick,746,Manchester City WFC,,,"['6f74028c-d7b1-484a-b0a7-3f5fb94e3332', '71343e6c-017c-46dd-861e-7f46f249c04f']","[11.1, 32.1]",32210.0,Laia Aleixandri López,6.0,Left Back,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,
1bcf2b3a-8ea3-4c9c-a75d-6dd963104c75,1488,1,00:38:50.217,38,50,71,0.013392093,0.009051988,0.0043401048,0.013618331,0.014067984,-0.0004496528,0.0047897575,0.0,23,Goal Keeper,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,,"[2.1, 39.9]",4637.0,Ellie Roebuck,1.0,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,Collected,,,,,,,,,,,,,,,,,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d886b8c2-606b-4ed2-b17e-34810edf5a80,1489,1,00:39:04.260,39,4,71,0.009439625,0.013392093,-0.003952468,0.013422426,0.013618331,-0.0001959056,-0.0037565622,0.100835,30,Pass,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,['8d4fe520-255f-4004-9006-4c2dde59a0a3'],"[5.0, 46.1]",4637.0,Ellie Roebuck,1.0,Goalkeeper,10252.0,Alex Greenwood,20.440157,-1.2830883,1.0,Ground Pass,"[10.8, 26.5]",,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d4fe520-255f-4004-9006-4c2dde59a0a3,1490,1,00:39:04.361,39,4,71,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,['d886b8c2-606b-4ed2-b17e-34810edf5a80'],"[10.8, 26.5]",10252.0,Alex Greenwood,5.0,Left Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f52d3154-08f8-4d25-b62e-5428f2f51c73,1491,1,00:39:04.539,39,4,71,0.009333695,0.009439625,-0.0001059296,0.011957419,0.013422426,-0.0014650067,0.0013590772,1.941931,30,Pass,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,['9884e3f0-2cea-4532-8e18-4b3780666c63'],"[10.8, 26.5]",10252.0,Alex Greenwood,5.0,Left Center Back,10185.0,Stephanie Houghton,26.518862,1.5330784,1.0,Ground Pass,"[11.8, 53.0]",,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9884e3f0-2cea-4532-8e18-4b3780666c63,1492,1,00:39:06.481,39,6,71,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,['f52d3154-08f8-4d25-b62e-5428f2f51c73'],"[11.8, 53.0]",10185.0,Stephanie Houghton,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f98dd1a-b352-4560-9fdf-393fcdd35de8,1493,1,00:39:07.153,39,7,71,0.008439448,0.009333695,-0.0008942476,0.012639991,0.011957419,0.0006825719,-0.0015768195,1.454622,30,Pass,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,['257c1e7b-a269-486d-b99c-cf0acb0abd80'],"[11.4, 53.9]",10185.0,Stephanie Houghton,3.0,Right Center Back,221888.0,Kerstin Yasmijn Casparij,20.997381,1.1540227,1.0,Ground Pass,"[19.9, 73.1]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257c1e7b-a269-486d-b99c-cf0acb0abd80,1494,1,00:39:08.608,39,8,71,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,['2f98dd1a-b352-4560-9fdf-393fcdd35de8'],"[19.9, 73.1]",221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912df369-3c14-470b-9bb9-9a5462922eca,1495,1,00:39:08.608,39,8,71,0.008462603,0.008439448,2.31555e-05,0.012401129,0.012639991,-0.0002388619,0.0002620174,1.640557,43,Carry,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,"['257c1e7b-a269-486d-b99c-cf0acb0abd80', '7c05f88b-a9d8-4592-a74f-c8dc8759f91a']","[19.9, 73.1]",221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,,,,,,,,,,,,"[23.1, 76.2]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c05f88b-a9d8-4592-a74f-c8dc8759f91a,1496,1,00:39:10.248,39,10,71,0.008067042,0.008462603,-0.0003955616,0.009815117,0.012401129,-0.0025860118,0.0021904502,0.467161,30,Pass,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,"['a88442c5-34b5-417a-9650-6e32bc6125ed', 'aa11fe28-7fde-4dba-84c9-2934ee35d5d8']","[23.1, 76.2]",221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,15570.0,Chloe Kelly,9.002222,0.022218565,2.0,Low Pass,"[32.1, 76.4]",,,40.0,Right Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa11fe28-7fde-4dba-84c9-2934ee35d5d8,1497,1,00:39:10.715,39,10,71,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,8,From Keeper,746,Manchester City WFC,,,['7c05f88b-a9d8-4592-a74f-c8dc8759f91a'],"[38.1, 76.4]",15570.0,Chloe Kelly,17.0,Right Wing,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a88442c5-34b5-417a-9650-6e32bc6125ed,1498,1,00:39:10.715,39,10,71,0.009815117,0.012401129,-0.0025860118,0.008067042,0.008462603,-0.0003955616,-0.0021904502,0.0,6,Block,746,Manchester City WFC,8,From Keeper,968,Arsenal WFC,,,['7c05f88b-a9d8-4592-a74f-c8dc8759f91a'],"[88.0, 3.7]",5000.0,Stephanie-Elise Catley,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b27f828-7682-49ad-b5d8-e8d645edbe40,1499,1,00:39:26.119,39,26,72,0.014128596,0.008067042,0.006061554,0.010305868,0.009815117,0.0004907511,0.005570803,0.706766,30,Pass,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['4836ee4e-143a-4a83-9d3a-ee195249a315'],"[44.9, 80.0]",221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,62666.0,Ingrid Filippa Angeldal,12.19262,-1.4474586,2.0,Low Pass,"[46.4, 67.9]",67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4836ee4e-143a-4a83-9d3a-ee195249a315,1500,1,00:39:26.826,39,26,72,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['7b27f828-7682-49ad-b5d8-e8d645edbe40'],"[46.4, 67.9]",62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4eb198fb-9c81-4b1f-ab17-5516f5a0b939,1501,1,00:39:26.826,39,26,72,0.014519359,0.014128596,0.0003907634,0.010033288,0.010305868,-0.0002725804,0.0006633438,0.058349002,43,Carry,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,"['4836ee4e-143a-4a83-9d3a-ee195249a315', 'f04a0295-bfad-4db7-915d-9bff1ad2019d']","[46.4, 67.9]",62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,,,,,,,,,,,,"[47.1, 63.9]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f04a0295-bfad-4db7-915d-9bff1ad2019d,1502,1,00:39:26.884,39,26,72,0.01219059,0.014519359,-0.0023287693,0.010712206,0.010033288,0.0006789183,-0.0030076876,1.354215,30,Pass,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['afd44c19-3585-4a1e-a8c5-9a9709f3d459'],"[47.1, 63.9]",62666.0,Ingrid Filippa Angeldal,13.0,Right Center Midfield,221888.0,Kerstin Yasmijn Casparij,12.396773,1.8823432,1.0,Ground Pass,"[43.3, 75.7]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afd44c19-3585-4a1e-a8c5-9a9709f3d459,1503,1,00:39:28.238,39,28,72,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['f04a0295-bfad-4db7-915d-9bff1ad2019d'],"[43.3, 75.7]",221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d436a5e0-d85d-433f-936a-4ffdf0447441,1504,1,00:39:28.238,39,28,72,0.012497665,0.01219059,0.0003070757,0.0117555475,0.010712206,0.0010433411,-0.0007362654,1.273458,30,Pass,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,['98f2fa25-3510-436e-9ed4-9a77c343b2ca'],"[42.5, 75.9]",221888.0,Kerstin Yasmijn Casparij,2.0,Right Back,25632.0,Yui Hasegawa,16.1524,-1.6513668,1.0,Ground Pass,"[41.2, 59.8]",,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f0a6f82-1e6b-42c4-9b72-336121ec39f6,1505,1,00:39:29.262,39,29,72,,,,,,,,1.573466,17,Pressure,746,Manchester City WFC,4,From Throw In,968,Arsenal WFC,,,"['1cb10de4-66d5-4177-826e-abad07173722', '98f2fa25-3510-436e-9ed4-9a77c343b2ca']","[79.5, 28.3]",63788.0,Victoria Pelova,17.0,Right Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98f2fa25-3510-436e-9ed4-9a77c343b2ca,1506,1,00:39:29.512,39,29,72,,,,,,,,,42,Ball Receipt*,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,"['9f0a6f82-1e6b-42c4-9b72-336121ec39f6', 'd436a5e0-d85d-433f-936a-4ffdf0447441']","[41.2, 59.8]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cb10de4-66d5-4177-826e-abad07173722,1507,1,00:39:29.512,39,29,72,0.013206244,0.012497665,0.0007085791,0.010666174,0.0117555475,-0.0010893736,0.0017979527,3.311531,43,Carry,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,"['8dcd959a-5320-44b5-815b-40a44496df06', '98f2fa25-3510-436e-9ed4-9a77c343b2ca', '9f0a6f82-1e6b-42c4-9b72-336121ec39f6', 'a28241bd-48e4-453b-a717-7a0c41132332']","[41.2, 59.8]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,,,,,,,,,,,,"[53.2, 67.4]",True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dcd959a-5320-44b5-815b-40a44496df06,1508,1,00:39:32.678,39,32,72,,,,,,,,0.381556,17,Pressure,746,Manchester City WFC,4,From Throw In,968,Arsenal WFC,,,"['1cb10de4-66d5-4177-826e-abad07173722', 'a28241bd-48e4-453b-a717-7a0c41132332']","[65.3, 11.5]",5000.0,Stephanie-Elise Catley,8.0,Left Wing Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a28241bd-48e4-453b-a717-7a0c41132332,1509,1,00:39:32.823,39,32,72,0.010677944,0.013206244,-0.0025283005,0.014799848,0.010666174,0.0041336743,-0.006661975,1.782823,30,Pass,746,Manchester City WFC,4,From Throw In,746,Manchester City WFC,,,"['0122a022-76ca-4f6c-98e4-d7349b1f1b32', '8dcd959a-5320-44b5-815b-40a44496df06', 'a325a857-b668-4053-ab4a-9a406a021b49']","[53.2, 67.4]",25632.0,Yui Hasegawa,10.0,Center Defensive Midfield,19416.0,Laura Coombs,30.519667,-0.73208445,2.0,Low Pass,"[75.9, 47.0]",,,40.0,Right Foot,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
